task_id,status,confidence,review_reason,person_id,image_id,split,redacted_image_uri,family,category,occasion,formality,aesthetic_tags,color_mood,layering,fit,silhouette,color_family,pattern,style_item_id
auto_style_000609,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_7dd5f13e9cd9,p_7dd5f13e9cd9_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_7dd5f13e9cd9_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000619,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2e1f3f512fef,p_2e1f3f512fef_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e1f3f512fef_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000644,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f460e9ddc319,p_f460e9ddc319_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_f460e9ddc319_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000645,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2a4f88be6138,p_2a4f88be6138_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_2a4f88be6138_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,stripe,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_000659,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f543eadbbd71,p_f543eadbbd71_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_f543eadbbd71_05.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000662,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_e1b3a7c08506,p_e1b3a7c08506_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_e1b3a7c08506_01.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|romper|casual|unknown|unknown|classic+romantic
auto_style_000665,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_e586ac3a5344,p_e586ac3a5344_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_e586ac3a5344_02.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|romper|casual|unknown|unknown|classic+romantic
auto_style_000675,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_6f669d4006e8,p_6f669d4006e8_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_6f669d4006e8_01.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|romper|casual|unknown|unknown|classic+romantic
auto_style_000685,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f3a4bed3001a,p_f3a4bed3001a_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_f3a4bed3001a_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000695,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5521ac174644,p_5521ac174644_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_5521ac174644_02.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_000713,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d02f79a737c4,p_d02f79a737c4_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_d02f79a737c4_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000722,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_3c3721b3c0e7,p_3c3721b3c0e7_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_3c3721b3c0e7_05.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000734,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_207a19789a31,p_207a19789a31_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_207a19789a31_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000757,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ffe96e3b1a3f,p_ffe96e3b1a3f_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_ffe96e3b1a3f_01.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_000766,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_a34c90afd2ae,p_a34c90afd2ae_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_a34c90afd2ae_01.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,stripe,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_000768,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_a3aa08ac7a92,p_a3aa08ac7a92_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_a3aa08ac7a92_02.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_000769,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f8ca41b0979d,p_f8ca41b0979d_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_f8ca41b0979d_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000782,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2e1f3f512fef,p_2e1f3f512fef_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e1f3f512fef_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000789,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f45a91d07673,p_f45a91d07673_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_f45a91d07673_04.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_000795,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_97320b58d532,p_97320b58d532_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_97320b58d532_02.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_000813,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9dbbcd8f0fd5,p_9dbbcd8f0fd5_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_9dbbcd8f0fd5_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000819,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_dc3414a88dd9,p_dc3414a88dd9_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_dc3414a88dd9_10.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_000828,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_97ebce0e2d26,p_97ebce0e2d26_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_97ebce0e2d26_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000836,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_a78fca6fc42a,p_a78fca6fc42a_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_a78fca6fc42a_05.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_000839,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5e2e762e7ba4,p_5e2e762e7ba4_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_5e2e762e7ba4_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000873,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_49704b9968e0,p_49704b9968e0_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_49704b9968e0_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000881,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cfc26c365a58,p_cfc26c365a58_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_cfc26c365a58_03.jpg,top,hoodie,casual,casual,casual_basic|streetwear,unknown,single_layer,unknown,unknown,unknown,solid,style_top|hoodie|casual|unknown|unknown|casual_basic+streetwear
auto_style_000883,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9dbbcd8f0fd5,p_9dbbcd8f0fd5_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_9dbbcd8f0fd5_08.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000904,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_97f1078ae3b7,p_97f1078ae3b7_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_97f1078ae3b7_06.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_000915,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_42fb33dca4f2,p_42fb33dca4f2_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_42fb33dca4f2_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000917,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_3c3721b3c0e7,p_3c3721b3c0e7_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_3c3721b3c0e7_08.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000952,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f162eac1f34f,p_f162eac1f34f_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_f162eac1f34f_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000961,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_1f0e8f84cc99,p_1f0e8f84cc99_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_1f0e8f84cc99_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000978,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f6f3364732d5,p_f6f3364732d5_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_f6f3364732d5_01.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_000980,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_70a46de0c3c4,p_70a46de0c3c4_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_70a46de0c3c4_01.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_000990,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2a4f88be6138,p_2a4f88be6138_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_2a4f88be6138_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,stripe,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_000994,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9243d590d3da,p_9243d590d3da_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_9243d590d3da_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000995,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_e6bc34bd34d4,p_e6bc34bd34d4_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_e6bc34bd34d4_07.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_000998,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_6eca6198a9b8,p_6eca6198a9b8_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_6eca6198a9b8_06.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_001003,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_0cad34b714bd,p_0cad34b714bd_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_0cad34b714bd_02.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_001005,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ffdfe74c2f4b,p_ffdfe74c2f4b_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_ffdfe74c2f4b_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001039,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_1e6e21a1fc88,p_1e6e21a1fc88_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_1e6e21a1fc88_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_001041,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c2968b96427e,p_c2968b96427e_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_c2968b96427e_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001043,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_330d9056eed4,p_330d9056eed4_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_330d9056eed4_03.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_001057,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_71613caf6356,p_71613caf6356_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_71613caf6356_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001084,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2e1f3f512fef,p_2e1f3f512fef_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e1f3f512fef_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001090,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9f903a8e8f83,p_9f903a8e8f83_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_9f903a8e8f83_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,stripe,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_001105,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_704cabed88d6,p_704cabed88d6_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_704cabed88d6_03.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_001107,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d4d47b2521bd,p_d4d47b2521bd_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_d4d47b2521bd_05.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001109,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2a4f88be6138,p_2a4f88be6138_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_2a4f88be6138_04.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,stripe,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
